date,score
19/02/2011 08:04,0.639830508
19/02/2011 08:05,0.652255639
19/02/2011 08:06,0.603375527
19/02/2011 08:07,0.643678161
19/02/2011 08:08,0.665314402
19/02/2011 08:09,0.633684211
19/02/2011 08:10,0.665961945
19/02/2011 08:11,0.653846154
19/02/2011 08:12,0.668041237
19/02/2011 08:13,0.676056338
19/02/2011 08:14,0.668016194
19/02/2011 08:15,0.648897059
19/02/2011 08:16,0.654885655
19/02/2011 08:17,0.641025641
19/02/2011 08:18,0.647196262
19/02/2011 08:19,0.664383562
19/02/2011 08:20,0.638297872
19/02/2011 08:21,0.650727651
19/02/2011 08:22,0.65
19/02/2011 08:23,0.661637931
19/02/2011 08:24,0.684434968
19/02/2011 08:25,0.63304721
19/02/2011 08:26,0.612631579
19/02/2011 08:27,0.6621881
19/02/2011 08:28,0.632443532
19/02/2011 08:29,0.621242485
19/02/2011 08:30,0.598890943
19/02/2011 08:31,0.613882863
19/02/2011 08:32,0.627906977
19/02/2011 08:33,0.643724696
19/02/2011 08:34,0.671936759
19/02/2011 08:35,0.643286573
19/02/2011 08:36,0.656063618
19/02/2011 08:37,0.656
19/02/2011 08:38,0.602459016
19/02/2011 08:39,0.588636364
19/02/2011 08:40,0.623481781
19/02/2011 08:41,0.64389234
19/02/2011 08:42,0.658486708
19/02/2011 08:43,0.611788618
19/02/2011 08:44,0.591078067
19/02/2011 08:45,0.651031895
19/02/2011 08:46,0.615694165
19/02/2011 08:47,0.624737945
19/02/2011 08:48,0.609708738
19/02/2011 08:49,0.656842105
19/02/2011 08:50,0.606525912
19/02/2011 08:51,0.66388309
19/02/2011 08:52,0.644400786
19/02/2011 08:53,0.633333333
19/02/2011 08:54,0.606625259
19/02/2011 08:55,0.617886179
19/02/2011 08:56,0.603809524
19/02/2011 08:57,0.631474104
19/02/2011 08:58,0.592156863
19/02/2011 08:59,0.610655738
19/02/2011 09:00,0.605902778
19/02/2011 09:01,0.623481781
19/02/2011 09:02,0.644970414
19/02/2011 09:03,0.608030593
19/02/2011 09:04,0.643253235
19/02/2011 09:05,0.635338346
19/02/2011 09:06,0.616204691
19/02/2011 09:07,0.666666667
19/02/2011 09:08,0.639925373
19/02/2011 09:09,0.648590022
19/02/2011 09:10,0.651911469
19/02/2011 09:11,0.634311512
19/02/2011 09:12,0.594174757
19/02/2011 09:13,0.587174349
19/02/2011 09:14,0.609341826
19/02/2011 09:15,0.664
19/02/2011 09:16,0.627956989
19/02/2011 09:17,0.641630901
19/02/2011 09:18,0.595289079
19/02/2011 09:19,0.663755459
19/02/2011 09:20,0.585987261
19/02/2011 09:21,0.623046875
19/02/2011 09:22,0.659655832
19/02/2011 09:23,0.673357664
19/02/2011 09:24,0.618803419
19/02/2011 09:25,0.631914894
19/02/2011 09:26,0.634819533
19/02/2011 09:27,0.638059701
19/02/2011 09:28,0.617063492
19/02/2011 09:29,0.611570248
19/02/2011 09:30,0.610634648
19/02/2011 09:31,0.646946565
19/02/2011 09:32,0.662900188
19/02/2011 09:33,0.616016427
19/02/2011 09:34,0.628
19/02/2011 09:35,0.604989605
19/02/2011 09:36,0.60952381
19/02/2011 09:37,0.623376623
19/02/2011 09:38,0.668711656
19/02/2011 09:39,0.602222222
19/02/2011 09:40,0.670081967
19/02/2011 09:41,0.591647332
19/02/2011 09:42,0.595238095
19/02/2011 09:43,0.598790323
19/02/2011 09:44,0.634469697
19/02/2011 09:45,0.647887324
19/02/2011 09:46,0.679927667
19/02/2011 09:47,0.618473896
19/02/2011 09:48,0.653526971
19/02/2011 09:49,0.623655914
19/02/2011 09:50,0.666030534
19/02/2011 09:51,0.650980392
19/02/2011 09:52,0.631004367
19/02/2011 09:53,0.624288425
19/02/2011 09:54,0.664794007
19/02/2011 09:55,0.580078125
19/02/2011 09:56,0.648956357
19/02/2011 09:57,0.626834382
19/02/2011 09:58,0.667296786
19/02/2011 09:59,0.641176471
19/02/2011 10:00,0.599320883
19/02/2011 10:01,0.648854962
19/02/2011 10:02,0.637735849
19/02/2011 10:03,0.62332696
19/02/2011 10:04,0.634387352
19/02/2011 10:05,0.607072692
19/02/2011 10:06,0.649193548
19/02/2011 10:07,0.618320611
19/02/2011 10:08,0.645792564
19/02/2011 10:09,0.63915547
19/02/2011 10:10,0.592592593
19/02/2011 10:11,0.65719697
19/02/2011 10:12,0.639484979
19/02/2011 10:13,0.675728155
19/02/2011 10:14,0.65234375
19/02/2011 10:15,0.673076923
19/02/2011 10:16,0.613821138
19/02/2011 10:17,0.657480315
19/02/2011 10:18,0.639097744
19/02/2011 10:19,0.633136095
19/02/2011 10:20,0.648690293
19/02/2011 10:21,0.641547862
19/02/2011 10:22,0.645669291
19/02/2011 10:23,0.653919694
19/02/2011 10:24,0.643122677
19/02/2011 10:25,0.652427184
19/02/2011 10:26,0.674226804
19/02/2011 10:27,0.618556701
19/02/2011 10:28,0.635185185
19/02/2011 10:29,0.619521912
19/02/2011 10:30,0.655986509
19/02/2011 10:31,0.624288425
19/02/2011 10:32,0.699170124
19/02/2011 10:33,0.65654649
19/02/2011 10:34,0.642990654
19/02/2011 10:35,0.635789474
19/02/2011 10:36,0.651394422
19/02/2011 10:37,0.654244306
19/02/2011 10:38,0.627151052
19/02/2011 10:39,0.629294756
19/02/2011 10:40,0.702495202
19/02/2011 10:41,0.664609053
19/02/2011 10:42,0.653846154
19/02/2011 10:43,0.642994242
19/02/2011 10:44,0.614953271
19/02/2011 10:45,0.630630631
19/02/2011 10:46,0.616161616
19/02/2011 10:47,0.621181263
19/02/2011 10:48,0.643243243
19/02/2011 10:49,0.631364562
19/02/2011 10:50,0.66969147
19/02/2011 10:51,0.664015905
19/02/2011 10:52,0.685981308
19/02/2011 10:53,0.63394683
19/02/2011 10:54,0.637898687
19/02/2011 10:55,0.601423488
19/02/2011 10:56,0.643656716
19/02/2011 10:57,0.666666667
19/02/2011 10:58,0.634369287
19/02/2011 10:59,0.629893238
19/02/2011 11:00,0.603421462
19/02/2011 11:01,0.638938053
19/02/2011 11:02,0.667259786
19/02/2011 11:03,0.623574144
19/02/2011 11:04,0.629562044
19/02/2011 11:05,0.654478976
19/02/2011 11:06,0.638640429
19/02/2011 11:07,0.631679389
19/02/2011 11:08,0.61443662
19/02/2011 11:09,0.625210084
19/02/2011 11:10,0.608617594
19/02/2011 11:11,0.660071942
19/02/2011 11:12,0.669491525
19/02/2011 11:13,0.63028169
19/02/2011 11:14,0.635087719
19/02/2011 11:15,0.606115108
19/02/2011 11:16,0.630067568
19/02/2011 11:17,0.65037594
19/02/2011 11:18,0.614068441
19/02/2011 11:19,0.704414587
19/02/2011 11:20,0.618333333
19/02/2011 11:21,0.676106195
19/02/2011 11:22,0.647239264
19/02/2011 11:23,0.625649913
19/02/2011 11:24,0.663907285
19/02/2011 11:25,0.659246575
19/02/2011 11:26,0.613718412
19/02/2011 11:27,0.603960396
19/02/2011 11:28,0.586330935
19/02/2011 11:29,0.585055644
19/02/2011 11:30,0.580502216
19/02/2011 11:31,0.63826087
19/02/2011 11:32,0.609324759
19/02/2011 11:33,0.619130435
19/02/2011 11:34,0.624796085
19/02/2011 11:35,0.6046875
19/02/2011 11:36,0.632492114
19/02/2011 11:37,0.590136054
19/02/2011 11:38,0.623188406
19/02/2011 11:39,0.626570916
19/02/2011 11:40,0.601398601
19/02/2011 11:41,0.603773585
19/02/2011 11:42,0.624183007
19/02/2011 11:43,0.623885918
19/02/2011 11:44,0.623028391
19/02/2011 11:45,0.607371795
19/02/2011 11:46,0.658415842
19/02/2011 11:47,0.605564648
19/02/2011 11:48,0.656987296
19/02/2011 11:49,0.64644714
19/02/2011 11:50,0.606299213
19/02/2011 11:51,0.669090909
19/02/2011 11:52,0.630434783
19/02/2011 11:53,0.608040201
19/02/2011 11:54,0.595679012
19/02/2011 11:55,0.653125
19/02/2011 11:56,0.636212625
19/02/2011 11:57,0.62006079
19/02/2011 11:58,0.617339312
19/02/2011 11:59,0.629449838
19/02/2011 12:00,0.606628242
19/02/2011 12:01,0.60982659
19/02/2011 12:02,0.642149929
19/02/2011 12:03,0.652046784
19/02/2011 12:04,0.607260726
19/02/2011 12:05,0.662202381
19/02/2011 12:06,0.603960396
19/02/2011 12:07,0.619252874
19/02/2011 12:08,0.616191904
19/02/2011 12:09,0.623211447
19/02/2011 12:10,0.666216216
19/02/2011 12:11,0.644338118
19/02/2011 12:12,0.625172891
19/02/2011 12:13,0.645714286
19/02/2011 12:14,0.594444444
19/02/2011 12:15,0.60968661
19/02/2011 12:16,0.645550528
19/02/2011 12:17,0.627705628
19/02/2011 12:18,0.617606602
19/02/2011 12:19,0.642215569
19/02/2011 12:20,0.591666667
19/02/2011 12:21,0.607094134
19/02/2011 12:22,0.637410072
19/02/2011 12:23,0.625577812
19/02/2011 12:24,0.634615385
19/02/2011 12:25,0.648337596
19/02/2011 12:26,0.671619614
19/02/2011 12:27,0.627027027
19/02/2011 12:28,0.607293128
19/02/2011 12:29,0.58790436
19/02/2011 12:30,0.582733813
19/02/2011 12:31,0.624151967
19/02/2011 12:32,0.604972376
19/02/2011 12:33,0.592375367
19/02/2011 12:34,0.582047686
19/02/2011 12:35,0.639044944
19/02/2011 12:36,0.603878116
19/02/2011 12:37,0.632768362
19/02/2011 12:38,0.604278075
19/02/2011 12:39,0.593333333
19/02/2011 12:40,0.641025641
19/02/2011 12:41,0.612275449
19/02/2011 12:42,0.623611111
19/02/2011 12:43,0.619456366
19/02/2011 12:44,0.653092006
19/02/2011 12:45,0.609589041
19/02/2011 12:46,0.621301775
19/02/2011 12:47,0.64651774
19/02/2011 12:48,0.652348993
19/02/2011 12:49,0.665271967
19/02/2011 12:50,0.611111111
19/02/2011 12:51,0.657142857
19/02/2011 12:52,0.616264295
19/02/2011 12:53,0.638386648
19/02/2011 12:54,0.61440678
19/02/2011 12:55,0.639726027
19/02/2011 12:56,0.629011553
19/02/2011 12:57,0.597350993
19/02/2011 12:58,0.571428571
19/02/2011 12:59,0.574728261
19/02/2011 13:00,0.564185545
19/02/2011 13:01,0.608418367
19/02/2011 13:02,0.560398506
19/02/2011 13:03,0.590628853
19/02/2011 13:04,0.586683417
19/02/2011 13:05,0.62004662
19/02/2011 13:06,0.623261694
19/02/2011 13:07,0.601016518
19/02/2011 13:08,0.619458128
19/02/2011 13:09,0.624331551
19/02/2011 13:10,0.605922551
19/02/2011 13:11,0.624390244
19/02/2011 13:12,0.638095238
19/02/2011 13:13,0.619221411
19/02/2011 13:14,0.621026895
19/02/2011 13:15,0.607533414
19/02/2011 13:16,0.604244694
19/02/2011 13:17,0.619225968
19/02/2011 13:18,0.6
19/02/2011 13:19,0.660477454
19/02/2011 13:20,0.645600991
19/02/2011 13:21,0.647905759
19/02/2011 13:22,0.63908046
19/02/2011 13:23,0.608222491
19/02/2011 13:24,0.63740458
19/02/2011 13:25,0.612403101
19/02/2011 13:26,0.576968273
19/02/2011 13:27,0.627272727
19/02/2011 13:28,0.635167464
19/02/2011 13:29,0.6073903
19/02/2011 13:30,0.613490364
19/02/2011 13:31,0.629032258
19/02/2011 13:32,0.620347395
19/02/2011 13:33,0.608260325
19/02/2011 13:34,0.617924528
19/02/2011 13:35,0.585533869
19/02/2011 13:36,0.648044693
19/02/2011 13:37,0.604395604
19/02/2011 13:38,0.593406593
19/02/2011 13:39,0.612623762
19/02/2011 13:40,0.611111111
19/02/2011 13:41,0.65462754
19/02/2011 13:42,0.633707865
19/02/2011 13:43,0.658421673
19/02/2011 13:44,0.661781285
19/02/2011 13:45,0.629539952
19/02/2011 13:46,0.650168729
19/02/2011 13:47,0.649294245
19/02/2011 13:48,0.673224044
19/02/2011 13:49,0.632064591
19/02/2011 13:50,0.631351351
19/02/2011 13:51,0.624863686
19/02/2011 13:52,0.632978723
19/02/2011 13:53,0.63575419
19/02/2011 13:54,0.623348018
19/02/2011 13:55,0.636465324
19/02/2011 13:56,0.632321041
19/02/2011 13:57,0.6558753
19/02/2011 13:58,0.600216685
19/02/2011 13:59,0.630063966
19/02/2011 14:00,0.620853081
19/02/2011 14:01,0.616193481
19/02/2011 14:02,0.631296892
19/02/2011 14:03,0.621896163
19/02/2011 14:04,0.61829653
19/02/2011 14:05,0.655244029
19/02/2011 14:06,0.61987041
19/02/2011 14:07,0.647887324
19/02/2011 14:08,0.630457934
19/02/2011 14:09,0.62394958
19/02/2011 14:10,0.632432432
19/02/2011 14:11,0.604777416
19/02/2011 14:12,0.646292585
19/02/2011 14:13,0.646624473
19/02/2011 14:14,0.651465798
19/02/2011 14:15,0.657417289
19/02/2011 14:16,0.630620985
19/02/2011 14:17,0.656698565
19/02/2011 14:18,0.652505447
19/02/2011 14:19,0.642129105
19/02/2011 14:20,0.653567735
19/02/2011 14:21,0.614913177
19/02/2011 14:22,0.646868251
19/02/2011 14:23,0.651746725
19/02/2011 14:24,0.635162602
19/02/2011 14:25,0.616977226
19/02/2011 14:26,0.678824721
19/02/2011 14:27,0.617801047
19/02/2011 14:28,0.613882863
19/02/2011 14:29,0.641925777
19/02/2011 14:30,0.611925709
19/02/2011 14:31,0.642424242
19/02/2011 14:32,0.617827869
19/02/2011 14:33,0.613521695
19/02/2011 14:34,0.679487179
19/02/2011 14:35,0.680735931
19/02/2011 14:36,0.644602851
19/02/2011 14:37,0.645514223
19/02/2011 14:38,0.610772358
19/02/2011 14:39,0.629969419
19/02/2011 14:40,0.636182903
19/02/2011 14:41,0.638737758
19/02/2011 14:42,0.623246493
19/02/2011 14:43,0.623505976
19/02/2011 14:44,0.668341709
19/02/2011 14:45,0.650980392
19/02/2011 14:46,0.664556962
19/02/2011 14:47,0.666666667
19/02/2011 14:48,0.637044968
19/02/2011 14:49,0.660676533
19/02/2011 14:50,0.658812441
19/02/2011 14:51,0.669141039
19/02/2011 14:52,0.627243928
19/02/2011 14:53,0.645290581
19/02/2011 14:54,0.667322835
19/02/2011 14:55,0.63654224
19/02/2011 14:56,0.633587786
19/02/2011 14:57,0.625641026
19/02/2011 14:58,0.620620621
19/02/2011 14:59,0.612265084
19/02/2011 15:00,0.584342211
19/02/2011 15:01,0.653736991
19/02/2011 15:02,0.648574057
19/02/2011 15:03,0.62394958
19/02/2011 15:04,0.64453125
19/02/2011 15:05,0.657572907
19/02/2011 15:06,0.610638298
19/02/2011 15:07,0.657028913
19/02/2011 15:08,0.646998983
19/02/2011 15:09,0.625256674
19/02/2011 15:10,0.638943249
19/02/2011 15:11,0.656970913
19/02/2011 15:12,0.645131086
19/02/2011 15:13,0.672244094
19/02/2011 15:14,0.681503462
19/02/2011 15:15,0.661726242
19/02/2011 15:16,0.653098982
19/02/2011 15:17,0.658812441
19/02/2011 15:18,0.690751445
19/02/2011 15:19,0.669831224
19/02/2011 15:20,0.650684932
19/02/2011 15:21,0.677766895
19/02/2011 15:22,0.685404339
19/02/2011 15:23,0.645058448
19/02/2011 15:24,0.611222445
19/02/2011 15:25,0.656095144
19/02/2011 15:26,0.633603239
19/02/2011 15:27,0.672746781
19/02/2011 15:28,0.648535565
19/02/2011 15:29,0.630136986
19/02/2011 15:30,0.638609332
19/02/2011 15:31,0.65438247
19/02/2011 15:32,0.651452282
19/02/2011 15:33,0.679802956
19/02/2011 15:34,0.637583893
19/02/2011 15:35,0.652489627
19/02/2011 15:36,0.670769231
19/02/2011 15:37,0.683178535
19/02/2011 15:38,0.676810073
19/02/2011 15:39,0.687566419
19/02/2011 15:40,0.657362849
19/02/2011 15:41,0.694951665
19/02/2011 15:42,0.675568744
19/02/2011 15:43,0.660041841
19/02/2011 15:44,0.680917623
19/02/2011 15:45,0.669811321
19/02/2011 15:46,0.657054583
19/02/2011 15:47,0.670926518
19/02/2011 15:48,0.657024793
19/02/2011 15:49,0.666666667
19/02/2011 15:50,0.680392157
19/02/2011 15:51,0.676409186
19/02/2011 15:52,0.676757813
19/02/2011 15:53,0.713375796
19/02/2011 15:54,0.686070686
19/02/2011 15:55,0.678172589
19/02/2011 15:56,0.68
19/02/2011 15:57,0.694444444
19/02/2011 15:58,0.648509764
19/02/2011 15:59,0.69145394
19/02/2011 16:00,0.645190563
19/02/2011 16:01,0.699432892
19/02/2011 16:02,0.669396111
19/02/2011 16:03,0.677282378
19/02/2011 16:04,0.678294574
19/02/2011 16:05,0.671273445
19/02/2011 16:06,0.65694165
19/02/2011 16:07,0.716981132
19/02/2011 16:08,0.673956262
19/02/2011 16:09,0.698529412
19/02/2011 16:10,0.705208333
19/02/2011 16:11,0.693406593
19/02/2011 16:12,0.679528403
19/02/2011 16:13,0.677730193
19/02/2011 16:14,0.705702648
19/02/2011 16:15,0.687755102
19/02/2011 16:16,0.712882096
19/02/2011 16:17,0.689581096
19/02/2011 16:18,0.691417551
19/02/2011 16:19,0.695747001
19/02/2011 16:20,0.676282051
19/02/2011 16:21,0.673780488
19/02/2011 16:22,0.697879859
19/02/2011 16:23,0.706185567
19/02/2011 16:24,0.720573183
19/02/2011 16:25,0.682952183
19/02/2011 16:26,0.679738562
19/02/2011 16:27,0.713024283
19/02/2011 16:28,0.691745037
19/02/2011 16:29,0.69447454
19/02/2011 16:30,0.699810606
19/02/2011 16:31,0.703501094
19/02/2011 16:32,0.694415174
19/02/2011 16:33,0.711731844
19/02/2011 16:34,0.692391304
19/02/2011 16:35,0.701271186
19/02/2011 16:36,0.710204082
19/02/2011 16:37,0.72156013
19/02/2011 16:38,0.708553326
19/02/2011 16:39,0.722543353
19/02/2011 16:40,0.681770285
19/02/2011 16:41,0.721577726
19/02/2011 16:42,0.704812834
19/02/2011 16:43,0.719954649
19/02/2011 16:44,0.725950783
19/02/2011 16:45,0.689259645
19/02/2011 16:46,0.712594187
19/02/2011 16:47,0.717127072
19/02/2011 16:48,0.738541667
19/02/2011 16:49,0.729517396
19/02/2011 16:50,0.700954401
19/02/2011 16:51,0.736175115
19/02/2011 16:52,0.719059406
19/02/2011 16:53,0.735619469
19/02/2011 16:54,0.699673558
19/02/2011 16:55,0.707739308
19/02/2011 16:56,0.710401891
19/02/2011 16:57,0.720441989
19/02/2011 16:58,0.704395604
19/02/2011 16:59,0.735326689
19/02/2011 17:00,0.690340909
19/02/2011 17:01,0.718324607
19/02/2011 17:02,0.706462212
19/02/2011 17:03,0.717488789
19/02/2011 17:04,0.706278027
19/02/2011 17:05,0.739467849
19/02/2011 17:06,0.715707965
19/02/2011 17:07,0.725261932
19/02/2011 17:08,0.722564735
19/02/2011 17:09,0.704918033
19/02/2011 17:10,0.713513514
19/02/2011 17:11,0.741784038
19/02/2011 17:12,0.778501629
19/02/2011 17:13,0.727699531
19/02/2011 17:14,0.729508197
19/02/2011 17:15,0.736373749
19/02/2011 17:16,0.776444929
19/02/2011 17:17,0.713032581
19/02/2011 17:18,0.734741784
19/02/2011 17:19,0.738760632
19/02/2011 17:20,0.714947856
19/02/2011 17:21,0.73015873
19/02/2011 17:22,0.732912723
19/02/2011 17:23,0.743494424
19/02/2011 17:24,0.728603604
19/02/2011 17:25,0.719557196
19/02/2011 17:26,0.748524203
19/02/2011 17:27,0.745024876
19/02/2011 17:28,0.718292683
19/02/2011 17:29,0.730363423
19/02/2011 17:30,0.701773836
19/02/2011 17:31,0.742822967
19/02/2011 17:32,0.720310766
19/02/2011 17:33,0.707878788
19/02/2011 17:34,0.702026222
19/02/2011 17:35,0.747016706
19/02/2011 17:36,0.762589928
19/02/2011 17:37,0.750639386
19/02/2011 17:38,0.743073048
19/02/2011 17:39,0.770304569
19/02/2011 17:40,0.74153074
19/02/2011 17:41,0.769512195
19/02/2011 17:42,0.715859031
19/02/2011 17:43,0.702308627
19/02/2011 17:44,0.756213018
19/02/2011 17:45,0.761124122
19/02/2011 17:46,0.745742092
19/02/2011 17:47,0.756067961
19/02/2011 17:48,0.764779874
19/02/2011 17:49,0.737529691
19/02/2011 17:50,0.737278107
19/02/2011 17:51,0.75875
19/02/2011 17:52,0.739130435
19/02/2011 17:53,0.779639175
19/02/2011 17:54,0.726962457
19/02/2011 17:55,0.775510204
19/02/2011 17:56,0.763454318
19/02/2011 17:57,0.725247525
19/02/2011 17:58,0.762315271
19/02/2011 17:59,0.721455458
19/02/2011 18:00,0.74616172
19/02/2011 18:01,0.745364648
19/02/2011 18:02,0.706766917
19/02/2011 18:03,0.762529833
19/02/2011 18:04,0.725623583
19/02/2011 18:05,0.742724098
19/02/2011 18:06,0.774352651
19/02/2011 18:07,0.756183746
19/02/2011 18:08,0.754452926
19/02/2011 18:09,0.736318408
19/02/2011 18:10,0.748538012
19/02/2011 18:11,0.725974026
19/02/2011 18:12,0.775990099
19/02/2011 18:13,0.789539228
19/02/2011 18:14,0.772337821
19/02/2011 18:15,0.769132653
19/02/2011 18:16,0.75
19/02/2011 18:17,0.799482536
19/02/2011 18:18,0.777195282
19/02/2011 18:19,0.7625
19/02/2011 18:20,0.7625
19/02/2011 18:21,0.755102041
19/02/2011 18:22,0.734126984
19/02/2011 18:23,0.756097561
19/02/2011 18:24,0.793491865
19/02/2011 18:25,0.756394641
19/02/2011 18:26,0.786649215
19/02/2011 18:27,0.760840999
19/02/2011 18:28,0.7454324
19/02/2011 18:29,0.745524297
19/02/2011 18:30,0.783256881
19/02/2011 18:31,0.765743073
19/02/2011 18:32,0.764127764
19/02/2011 18:33,0.791116447
19/02/2011 18:34,0.747826087
19/02/2011 18:35,0.766066838
19/02/2011 18:36,0.756005057
19/02/2011 18:37,0.776811594
19/02/2011 18:38,0.789272031
19/02/2011 18:39,0.749283668
19/02/2011 18:40,0.780612245
19/02/2011 18:41,0.763227513
19/02/2011 18:42,0.77004717
19/02/2011 18:43,0.795514512
19/02/2011 18:44,0.801351351
19/02/2011 18:45,0.776796974
19/02/2011 18:46,0.800257732
19/02/2011 18:47,0.797687861
19/02/2011 18:48,0.777476255
19/02/2011 18:49,0.76744186
19/02/2011 18:50,0.817150063
19/02/2011 18:51,0.770992366
19/02/2011 18:52,0.797002725
19/02/2011 18:53,0.7769131
19/02/2011 18:54,0.767560664
19/02/2011 18:55,0.793150685
19/02/2011 18:56,0.802547771
19/02/2011 18:57,0.779569892
19/02/2011 18:58,0.75698324
19/02/2011 18:59,0.764951321
19/02/2011 19:00,0.73501199
19/02/2011 19:01,0.79558011
19/02/2011 19:02,0.79093199
19/02/2011 19:03,0.799168975
19/02/2011 19:04,0.76802097
19/02/2011 19:05,0.785522788
19/02/2011 19:06,0.779617834
19/02/2011 19:07,0.790172643
19/02/2011 19:08,0.771186441
19/02/2011 19:09,0.776280323
19/02/2011 19:10,0.79020979
19/02/2011 19:11,0.787292818
19/02/2011 19:12,0.761651132
19/02/2011 19:13,0.78768021
19/02/2011 19:14,0.796061885
19/02/2011 19:15,0.789189189
19/02/2011 19:16,0.770860927
19/02/2011 19:17,0.810773481
19/02/2011 19:18,0.8125
19/02/2011 19:19,0.785904255
19/02/2011 19:20,0.814393939
19/02/2011 19:21,0.77147016
19/02/2011 19:22,0.795148248
19/02/2011 19:23,0.804285714
19/02/2011 19:24,0.807591623
19/02/2011 19:25,0.794743429
19/02/2011 19:26,0.782258065
19/02/2011 19:27,0.76142132
19/02/2011 19:28,0.752489331
19/02/2011 19:29,0.792857143
19/02/2011 19:30,0.75862069
19/02/2011 19:31,0.79281768
19/02/2011 19:32,0.807194245
19/02/2011 19:33,0.797315436
19/02/2011 19:34,0.789757412
19/02/2011 19:35,0.776470588
19/02/2011 19:36,0.781121751
19/02/2011 19:37,0.791907514
19/02/2011 19:38,0.789115646
19/02/2011 19:39,0.798307475
19/02/2011 19:40,0.809459459
19/02/2011 19:41,0.772027972
19/02/2011 19:42,0.824808184
19/02/2011 19:43,0.776470588
19/02/2011 19:44,0.803596127
19/02/2011 19:45,0.77972973
19/02/2011 19:46,0.795944233
19/02/2011 19:47,0.794366197
19/02/2011 19:48,0.774798928
19/02/2011 19:49,0.788432268
19/02/2011 19:50,0.798948752
19/02/2011 19:51,0.788937409
19/02/2011 19:52,0.769972452
19/02/2011 19:53,0.803468208
19/02/2011 19:54,0.784891165
19/02/2011 19:55,0.800829876
19/02/2011 19:56,0.790530846
19/02/2011 19:57,0.759943182
19/02/2011 19:58,0.793055556
19/02/2011 19:59,0.80726257
19/02/2011 20:00,0.765060241
19/02/2011 20:01,0.756476684
19/02/2011 20:02,0.794736842
19/02/2011 20:03,0.801459854
19/02/2011 20:04,0.776183644
19/02/2011 20:05,0.8125
19/02/2011 20:06,0.758087201
19/02/2011 20:07,0.802067947
19/02/2011 20:08,0.802469136
19/02/2011 20:09,0.790633609
19/02/2011 20:10,0.790490342
19/02/2011 20:11,0.807692308
19/02/2011 20:12,0.808450704
19/02/2011 20:13,0.805194805
19/02/2011 20:14,0.786346397
19/02/2011 20:15,0.774319066
19/02/2011 20:16,0.80988024
19/02/2011 20:17,0.788856305
19/02/2011 20:18,0.824306473
19/02/2011 20:19,0.79880775
19/02/2011 20:20,0.757217848
19/02/2011 20:21,0.802244039
19/02/2011 20:22,0.810548977
19/02/2011 20:23,0.773209549
19/02/2011 20:24,0.797829037
19/02/2011 20:25,0.780203785
19/02/2011 20:26,0.796657382
19/02/2011 20:27,0.816923077
19/02/2011 20:28,0.765306122
19/02/2011 20:29,0.769345238
19/02/2011 20:30,0.806872038
19/02/2011 20:31,0.79153605
19/02/2011 20:32,0.788359788
19/02/2011 20:33,0.758041958
19/02/2011 20:34,0.796101949
19/02/2011 20:35,0.772727273
19/02/2011 20:36,0.774897681
19/02/2011 20:37,0.79558011
19/02/2011 20:38,0.824159021
19/02/2011 20:39,0.798798799
19/02/2011 20:40,0.8
19/02/2011 20:41,0.80878187
19/02/2011 20:42,0.791826309
19/02/2011 20:43,0.799713877
19/02/2011 20:44,0.808450704
19/02/2011 20:45,0.767801858
19/02/2011 21:41,1
20/02/2011 00:18,0.743918054
20/02/2011 00:19,0.753701211
20/02/2011 00:20,0.730946882
20/02/2011 00:21,0.740458015
20/02/2011 00:22,0.712727273
20/02/2011 00:23,0.766197183
20/02/2011 00:24,0.74908648
20/02/2011 00:25,0.747035573
20/02/2011 00:26,0.714285714
20/02/2011 00:27,0.733681462
20/02/2011 00:28,0.721437741
20/02/2011 00:29,0.745247148
20/02/2011 00:30,0.700996678
20/02/2011 00:31,0.717557252
20/02/2011 00:32,0.726190476
20/02/2011 00:33,0.715728716
20/02/2011 00:34,0.735872236
20/02/2011 00:35,0.713207547
20/02/2011 00:36,0.763358779
20/02/2011 00:37,0.70971867
20/02/2011 00:38,0.731283422
20/02/2011 00:39,0.755074425
20/02/2011 00:40,0.749124854
20/02/2011 00:41,0.736909323
20/02/2011 00:42,0.74822695
20/02/2011 00:43,0.746648794
20/02/2011 00:44,0.755253399
20/02/2011 00:45,0.739130435
20/02/2011 00:46,0.747815231
20/02/2011 00:47,0.771573604
20/02/2011 00:48,0.750645995
20/02/2011 00:49,0.752179328
20/02/2011 00:50,0.769499418
20/02/2011 00:51,0.747096774
20/02/2011 00:52,0.765432099
20/02/2011 00:53,0.734056988
20/02/2011 00:54,0.750673854
20/02/2011 00:55,0.709190672
20/02/2011 00:56,0.765206813
20/02/2011 00:57,0.737827715
20/02/2011 00:58,0.709677419
20/02/2011 00:59,0.751748252
20/02/2011 01:00,0.7233809
20/02/2011 01:01,0.714117647
20/02/2011 01:02,0.713333333
20/02/2011 01:03,0.693548387
20/02/2011 01:04,0.712441315
20/02/2011 01:05,0.704402516
20/02/2011 01:06,0.734491315
20/02/2011 01:07,0.757536042
20/02/2011 01:08,0.736093144
20/02/2011 01:09,0.735547355
20/02/2011 01:10,0.71024735
20/02/2011 01:11,0.761266748
20/02/2011 01:12,0.728143713
20/02/2011 01:13,0.688085676
20/02/2011 01:14,0.753390875
20/02/2011 01:15,0.688833124
20/02/2011 01:16,0.747141042
20/02/2011 01:17,0.730769231
20/02/2011 01:18,0.745005875
