date,english,total
19/02/2011 09:15,0.664,500
19/02/2011 09:16,0.627956989,465
19/02/2011 09:17,0.641630901,466
19/02/2011 09:18,0.595289079,467
19/02/2011 09:19,0.663755459,458
19/02/2011 09:20,0.585987261,471
19/02/2011 09:21,0.623046875,512
19/02/2011 09:22,0.659655832,523
19/02/2011 09:23,0.673357664,548
19/02/2011 09:24,0.618803419,585
19/02/2011 09:25,0.631914894,470
19/02/2011 09:26,0.634819533,471
19/02/2011 09:27,0.638059701,536
19/02/2011 09:28,0.617063492,504
19/02/2011 09:29,0.611570248,484
19/02/2011 09:30,0.610634648,583
19/02/2011 09:31,0.646946565,524
19/02/2011 09:32,0.662900188,531
19/02/2011 09:33,0.616016427,487
19/02/2011 09:34,0.628,500
19/02/2011 09:35,0.604989605,481
19/02/2011 09:36,0.60952381,525
19/02/2011 09:37,0.623376623,462
19/02/2011 09:38,0.668711656,489
19/02/2011 09:39,0.602222222,450
19/02/2011 09:40,0.670081967,488
19/02/2011 09:41,0.591647332,431
19/02/2011 09:42,0.595238095,504
19/02/2011 09:43,0.598790323,496
19/02/2011 09:44,0.634469697,528
19/02/2011 09:45,0.647887324,497
19/02/2011 09:46,0.679927667,553
19/02/2011 09:47,0.618473896,498
19/02/2011 09:48,0.653526971,482
19/02/2011 09:49,0.623655914,558
19/02/2011 09:50,0.666030534,524
19/02/2011 09:51,0.650980392,510
19/02/2011 09:52,0.631004367,458
19/02/2011 09:53,0.624288425,527
19/02/2011 09:54,0.664794007,534
19/02/2011 09:55,0.580078125,512
19/02/2011 09:56,0.648956357,527
19/02/2011 09:57,0.626834382,477
19/02/2011 09:58,0.667296786,529
19/02/2011 09:59,0.641176471,510
19/02/2011 10:00,0.599320883,589
19/02/2011 10:01,0.648854962,524
19/02/2011 10:02,0.637735849,530
19/02/2011 10:03,0.62332696,523
19/02/2011 10:04,0.634387352,506
19/02/2011 10:05,0.607072692,509
19/02/2011 10:06,0.649193548,496
19/02/2011 10:07,0.618320611,524
19/02/2011 10:08,0.645792564,511
19/02/2011 10:09,0.63915547,521
19/02/2011 10:10,0.592592593,513
19/02/2011 10:11,0.65719697,528
19/02/2011 10:12,0.639484979,466
19/02/2011 10:13,0.675728155,515
19/02/2011 10:14,0.65234375,512
19/02/2011 10:15,0.673076923,520
19/02/2011 10:16,0.613821138,492
19/02/2011 10:17,0.657480315,508
19/02/2011 10:18,0.639097744,532
19/02/2011 10:19,0.633136095,507
19/02/2011 10:20,0.648690293,649
19/02/2011 10:21,0.641547862,491
19/02/2011 10:22,0.645669291,508
19/02/2011 10:23,0.653919694,523
19/02/2011 10:24,0.643122677,538
19/02/2011 10:25,0.652427184,515
19/02/2011 10:26,0.674226804,485
19/02/2011 10:27,0.618556701,485
19/02/2011 10:28,0.635185185,540
19/02/2011 10:29,0.619521912,502
19/02/2011 10:30,0.655986509,593
19/02/2011 10:31,0.624288425,527
19/02/2011 10:32,0.699170124,482
19/02/2011 10:33,0.65654649,527
19/02/2011 10:34,0.642990654,535
19/02/2011 10:35,0.635789474,475
19/02/2011 10:36,0.651394422,502
19/02/2011 10:37,0.654244306,483
19/02/2011 10:38,0.627151052,523
19/02/2011 10:39,0.629294756,553
19/02/2011 10:40,0.702495202,521
19/02/2011 10:41,0.664609053,486
19/02/2011 10:42,0.653846154,546
19/02/2011 10:43,0.642994242,521
19/02/2011 10:44,0.614953271,535
19/02/2011 10:45,0.630630631,555
19/02/2011 10:46,0.616161616,495
19/02/2011 10:47,0.621181263,491
19/02/2011 10:48,0.643243243,555
19/02/2011 10:49,0.631364562,491
19/02/2011 10:50,0.66969147,551
19/02/2011 10:51,0.664015905,503
19/02/2011 10:52,0.685981308,535
19/02/2011 10:53,0.63394683,489
19/02/2011 10:54,0.637898687,533
19/02/2011 10:55,0.601423488,562
19/02/2011 10:56,0.643656716,536
19/02/2011 10:57,0.666666667,528
19/02/2011 10:58,0.634369287,547
19/02/2011 10:59,0.629893238,562
19/02/2011 11:00,0.603421462,643
19/02/2011 11:01,0.638938053,565
19/02/2011 11:02,0.667259786,562
19/02/2011 11:03,0.623574144,526
19/02/2011 11:04,0.629562044,548
19/02/2011 11:05,0.654478976,547
19/02/2011 11:06,0.638640429,559
19/02/2011 11:07,0.631679389,524
19/02/2011 11:08,0.61443662,568
19/02/2011 11:09,0.625210084,595
19/02/2011 11:10,0.608617594,557
19/02/2011 11:11,0.660071942,556
19/02/2011 11:12,0.669491525,590
19/02/2011 11:13,0.63028169,568
19/02/2011 11:14,0.635087719,570
19/02/2011 11:15,0.606115108,556
19/02/2011 11:16,0.630067568,592
19/02/2011 11:17,0.65037594,532
19/02/2011 11:18,0.614068441,526
19/02/2011 11:19,0.704414587,521
19/02/2011 11:20,0.618333333,600
19/02/2011 11:21,0.676106195,565
19/02/2011 11:22,0.647239264,652
19/02/2011 11:23,0.625649913,577
19/02/2011 11:24,0.663907285,604
19/02/2011 11:25,0.659246575,584
19/02/2011 11:26,0.613718412,554
19/02/2011 11:27,0.603960396,606
19/02/2011 11:28,0.586330935,556
19/02/2011 11:29,0.585055644,629
19/02/2011 11:30,0.580502216,677
19/02/2011 11:31,0.63826087,575
19/02/2011 11:32,0.609324759,622
19/02/2011 11:33,0.619130435,575
19/02/2011 11:34,0.624796085,613
19/02/2011 11:35,0.6046875,640
19/02/2011 11:36,0.632492114,634
19/02/2011 11:37,0.590136054,588
19/02/2011 11:38,0.623188406,621
19/02/2011 11:39,0.626570916,557
19/02/2011 11:40,0.601398601,572
19/02/2011 11:41,0.603773585,636
19/02/2011 11:42,0.624183007,612
19/02/2011 11:43,0.623885918,561
19/02/2011 11:44,0.623028391,634
19/02/2011 11:45,0.607371795,624
19/02/2011 11:46,0.658415842,606
19/02/2011 11:47,0.605564648,611
19/02/2011 11:48,0.656987296,551
19/02/2011 11:49,0.64644714,577
19/02/2011 11:50,0.606299213,635
19/02/2011 11:51,0.669090909,550
19/02/2011 11:52,0.630434783,598
19/02/2011 11:53,0.608040201,597
19/02/2011 11:54,0.595679012,648
19/02/2011 11:55,0.653125,640
19/02/2011 11:56,0.636212625,602
19/02/2011 11:57,0.62006079,658
19/02/2011 11:58,0.617339312,669
19/02/2011 11:59,0.629449838,618
19/02/2011 12:00,0.606628242,694
19/02/2011 12:01,0.60982659,692
19/02/2011 12:02,0.642149929,707
19/02/2011 12:03,0.652046784,684
19/02/2011 12:04,0.607260726,606
19/02/2011 12:05,0.662202381,672
19/02/2011 12:06,0.603960396,606
19/02/2011 12:07,0.619252874,696
19/02/2011 12:08,0.616191904,667
19/02/2011 12:09,0.623211447,629
19/02/2011 12:10,0.666216216,740
19/02/2011 12:11,0.644338118,627
19/02/2011 12:12,0.625172891,723
19/02/2011 12:13,0.645714286,700
19/02/2011 12:14,0.594444444,720
19/02/2011 12:15,0.60968661,702
19/02/2011 12:16,0.645550528,663
19/02/2011 12:17,0.627705628,693
19/02/2011 12:18,0.617606602,727
19/02/2011 12:19,0.642215569,668
19/02/2011 12:20,0.591666667,720
19/02/2011 12:21,0.607094134,733
19/02/2011 12:22,0.637410072,695
19/02/2011 12:23,0.625577812,649
19/02/2011 12:24,0.634615385,676
19/02/2011 12:25,0.648337596,782
19/02/2011 12:26,0.671619614,673
19/02/2011 12:27,0.627027027,740
19/02/2011 12:28,0.607293128,713
19/02/2011 12:29,0.58790436,711
19/02/2011 12:30,0.582733813,834
19/02/2011 12:31,0.624151967,737
19/02/2011 12:32,0.604972376,724
19/02/2011 12:33,0.592375367,682
19/02/2011 12:34,0.582047686,713
19/02/2011 12:35,0.639044944,712
19/02/2011 12:36,0.603878116,722
19/02/2011 12:37,0.632768362,708
19/02/2011 12:38,0.604278075,748
19/02/2011 12:39,0.593333333,750
19/02/2011 12:40,0.641025641,780
19/02/2011 12:41,0.612275449,668
19/02/2011 12:42,0.623611111,720
19/02/2011 12:43,0.619456366,699
19/02/2011 12:44,0.653092006,663
19/02/2011 12:45,0.609589041,730
19/02/2011 12:46,0.621301775,676
19/02/2011 12:47,0.64651774,761
19/02/2011 12:48,0.652348993,745
19/02/2011 12:49,0.665271967,717
19/02/2011 12:50,0.611111111,756
19/02/2011 12:51,0.657142857,700
19/02/2011 12:52,0.616264295,787
19/02/2011 12:53,0.638386648,719
19/02/2011 12:54,0.61440678,708
19/02/2011 12:55,0.639726027,730
19/02/2011 12:56,0.629011553,779
19/02/2011 12:57,0.597350993,755
19/02/2011 12:58,0.571428571,798
19/02/2011 12:59,0.574728261,736
19/02/2011 13:00,0.564185545,927
19/02/2011 13:01,0.608418367,784
19/02/2011 13:02,0.560398506,803
19/02/2011 13:03,0.590628853,811
19/02/2011 13:04,0.586683417,796
19/02/2011 13:05,0.62004662,858
19/02/2011 13:06,0.623261694,791
19/02/2011 13:07,0.601016518,787
19/02/2011 13:08,0.619458128,812
19/02/2011 13:09,0.624331551,748
19/02/2011 13:10,0.605922551,878
19/02/2011 13:11,0.624390244,820
19/02/2011 13:12,0.638095238,735
19/02/2011 13:13,0.619221411,822
19/02/2011 13:14,0.621026895,818
19/02/2011 13:15,0.607533414,823
19/02/2011 13:16,0.604244694,801
19/02/2011 13:17,0.619225968,801
19/02/2011 13:18,0.6,855
19/02/2011 13:19,0.660477454,754
19/02/2011 13:20,0.645600991,807
19/02/2011 13:21,0.647905759,764
19/02/2011 13:22,0.63908046,870
19/02/2011 13:23,0.608222491,827
19/02/2011 13:24,0.63740458,786
19/02/2011 13:25,0.612403101,774
19/02/2011 13:26,0.576968273,851
19/02/2011 13:27,0.627272727,880
19/02/2011 13:28,0.635167464,836
19/02/2011 13:29,0.6073903,866
19/02/2011 13:30,0.613490364,934
19/02/2011 13:31,0.629032258,806
19/02/2011 13:32,0.620347395,806
19/02/2011 13:33,0.608260325,799
19/02/2011 13:34,0.617924528,848
19/02/2011 13:35,0.585533869,871
19/02/2011 13:36,0.648044693,895
19/02/2011 13:37,0.604395604,910
19/02/2011 13:38,0.593406593,819
19/02/2011 13:39,0.612623762,808
19/02/2011 13:40,0.611111111,828
19/02/2011 13:41,0.65462754,886
19/02/2011 13:42,0.633707865,890
19/02/2011 13:43,0.658421673,849
19/02/2011 13:44,0.661781285,887
19/02/2011 13:45,0.629539952,826
19/02/2011 13:46,0.650168729,889
19/02/2011 13:47,0.649294245,921
19/02/2011 13:48,0.673224044,915
19/02/2011 13:49,0.632064591,867
19/02/2011 13:50,0.631351351,925
19/02/2011 13:51,0.624863686,917
19/02/2011 13:52,0.632978723,940
19/02/2011 13:53,0.63575419,895
19/02/2011 13:54,0.623348018,908
19/02/2011 13:55,0.636465324,894
19/02/2011 13:56,0.632321041,922
19/02/2011 13:57,0.6558753,834
19/02/2011 13:58,0.600216685,923
19/02/2011 13:59,0.630063966,938
19/02/2011 14:00,0.620853081,1055
19/02/2011 14:01,0.616193481,951
19/02/2011 14:02,0.631296892,933
19/02/2011 14:03,0.621896163,886
19/02/2011 14:04,0.61829653,951
19/02/2011 14:05,0.655244029,963
19/02/2011 14:06,0.61987041,926
19/02/2011 14:07,0.647887324,923
19/02/2011 14:08,0.630457934,939
19/02/2011 14:09,0.62394958,952
19/02/2011 14:10,0.632432432,925
19/02/2011 14:11,0.604777416,921
19/02/2011 14:12,0.646292585,998
19/02/2011 14:13,0.646624473,948
19/02/2011 14:14,0.651465798,921
19/02/2011 14:15,0.657417289,937
19/02/2011 14:16,0.630620985,934
19/02/2011 14:17,0.656698565,836
19/02/2011 14:18,0.652505447,918
19/02/2011 14:19,0.642129105,883
19/02/2011 14:20,0.653567735,967
19/02/2011 14:21,0.614913177,979
19/02/2011 14:22,0.646868251,926
19/02/2011 14:23,0.651746725,916
19/02/2011 14:24,0.635162602,984
19/02/2011 14:25,0.616977226,966
19/02/2011 14:26,0.678824721,987
19/02/2011 14:27,0.617801047,955
19/02/2011 14:28,0.613882863,922
19/02/2011 14:29,0.641925777,997
19/02/2011 14:30,0.611925709,1023
19/02/2011 14:31,0.642424242,990
19/02/2011 14:32,0.617827869,976
19/02/2011 14:33,0.613521695,991
19/02/2011 14:34,0.679487179,936
19/02/2011 14:35,0.680735931,924
19/02/2011 14:36,0.644602851,982
19/02/2011 14:37,0.645514223,914
19/02/2011 14:38,0.610772358,984
19/02/2011 14:39,0.629969419,981
19/02/2011 14:40,0.636182903,1006
19/02/2011 14:41,0.638737758,919
19/02/2011 14:42,0.623246493,998
19/02/2011 14:43,0.623505976,1004
19/02/2011 14:44,0.668341709,995
19/02/2011 14:45,0.650980392,1020
19/02/2011 14:46,0.664556962,948
19/02/2011 14:47,0.666666667,921
19/02/2011 14:48,0.637044968,934
19/02/2011 14:49,0.660676533,946
19/02/2011 14:50,0.658812441,1061
19/02/2011 14:51,0.669141039,943
19/02/2011 14:52,0.627243928,947
19/02/2011 14:53,0.645290581,998
19/02/2011 14:54,0.667322835,1016
19/02/2011 14:55,0.63654224,1018
19/02/2011 14:56,0.633587786,917
19/02/2011 14:57,0.625641026,975
19/02/2011 14:58,0.620620621,999
19/02/2011 14:59,0.612265084,1011
19/02/2011 15:00,0.584342211,1239
19/02/2011 15:01,0.653736991,1057
19/02/2011 15:02,0.648574057,1087
19/02/2011 15:03,0.62394958,952
19/02/2011 15:04,0.64453125,1024
19/02/2011 15:05,0.657572907,1063
19/02/2011 15:06,0.610638298,940
19/02/2011 15:07,0.657028913,1003
19/02/2011 15:08,0.646998983,983
19/02/2011 15:09,0.625256674,974
19/02/2011 15:10,0.638943249,1022
19/02/2011 15:11,0.656970913,997
19/02/2011 15:12,0.645131086,1068
19/02/2011 15:13,0.672244094,1016
19/02/2011 15:14,0.681503462,1011
19/02/2011 15:15,0.661726242,1147
19/02/2011 15:16,0.653098982,1081
19/02/2011 15:17,0.658812441,1061
19/02/2011 15:18,0.690751445,1038
19/02/2011 15:19,0.669831224,948
19/02/2011 15:20,0.650684932,1022
19/02/2011 15:21,0.677766895,1021
19/02/2011 15:22,0.685404339,1014
19/02/2011 15:23,0.645058448,941
19/02/2011 15:24,0.611222445,998
19/02/2011 15:25,0.656095144,1009
19/02/2011 15:26,0.633603239,988
19/02/2011 15:27,0.672746781,932
19/02/2011 15:28,0.648535565,956
19/02/2011 15:29,0.630136986,949
19/02/2011 15:30,0.638609332,1093
19/02/2011 15:31,0.65438247,1004
19/02/2011 15:32,0.651452282,964
19/02/2011 15:33,0.679802956,1015
19/02/2011 15:34,0.637583893,1043
19/02/2011 15:35,0.652489627,964
19/02/2011 15:36,0.670769231,975
19/02/2011 15:37,0.683178535,969
19/02/2011 15:38,0.676810073,953
19/02/2011 15:39,0.687566419,941
19/02/2011 15:40,0.657362849,1039
19/02/2011 15:41,0.694951665,931
19/02/2011 15:42,0.675568744,1011
19/02/2011 15:43,0.660041841,956
19/02/2011 15:44,0.680917623,959
19/02/2011 15:45,0.669811321,954
19/02/2011 15:46,0.657054583,971
19/02/2011 15:47,0.670926518,939
19/02/2011 15:48,0.657024793,968
19/02/2011 15:49,0.666666667,942
19/02/2011 15:50,0.680392157,1020
19/02/2011 15:51,0.676409186,958
19/02/2011 15:52,0.676757813,1024
19/02/2011 15:53,0.713375796,942
19/02/2011 15:54,0.686070686,962
19/02/2011 15:55,0.678172589,985
19/02/2011 15:56,0.68,1025
19/02/2011 15:57,0.694444444,972
19/02/2011 15:58,0.648509764,973
19/02/2011 15:59,0.69145394,901
19/02/2011 16:00,0.645190563,1102
19/02/2011 16:01,0.699432892,1058
19/02/2011 16:02,0.669396111,977
19/02/2011 16:03,0.677282378,942
19/02/2011 16:04,0.678294574,1032
19/02/2011 16:05,0.671273445,1013
19/02/2011 16:06,0.65694165,994
19/02/2011 16:07,0.716981132,1007
19/02/2011 16:08,0.673956262,1006
19/02/2011 16:09,0.698529412,952
19/02/2011 16:10,0.705208333,960
19/02/2011 16:11,0.693406593,910
19/02/2011 16:12,0.679528403,933
19/02/2011 16:13,0.677730193,934
19/02/2011 16:14,0.705702648,982
19/02/2011 16:15,0.687755102,980
19/02/2011 16:16,0.712882096,916
19/02/2011 16:17,0.689581096,931
19/02/2011 16:18,0.691417551,1037
19/02/2011 16:19,0.695747001,917
19/02/2011 16:20,0.676282051,936
19/02/2011 16:21,0.673780488,984
19/02/2011 16:22,0.697879859,1132
19/02/2011 16:23,0.706185567,970
19/02/2011 16:24,0.720573183,977
19/02/2011 16:25,0.682952183,962
19/02/2011 16:26,0.679738562,918
19/02/2011 16:27,0.713024283,906
19/02/2011 16:28,0.691745037,957
19/02/2011 16:29,0.69447454,923
19/02/2011 16:30,0.699810606,1056
19/02/2011 16:31,0.703501094,914
19/02/2011 16:32,0.694415174,949
19/02/2011 16:33,0.711731844,895
19/02/2011 16:34,0.692391304,920
19/02/2011 16:35,0.701271186,944
19/02/2011 16:36,0.710204082,980
19/02/2011 16:37,0.72156013,923
19/02/2011 16:38,0.708553326,947
19/02/2011 16:39,0.722543353,865
19/02/2011 16:40,0.681770285,949
19/02/2011 16:41,0.721577726,862
19/02/2011 16:42,0.704812834,935
19/02/2011 16:43,0.719954649,882
19/02/2011 16:44,0.725950783,894
19/02/2011 16:45,0.689259645,959
19/02/2011 16:46,0.712594187,929
19/02/2011 16:47,0.717127072,905
19/02/2011 16:48,0.738541667,960
19/02/2011 16:49,0.729517396,891
19/02/2011 16:50,0.700954401,943
19/02/2011 16:51,0.736175115,868
19/02/2011 16:52,0.719059406,808
19/02/2011 16:53,0.735619469,904
19/02/2011 16:54,0.699673558,919
19/02/2011 16:55,0.707739308,982
19/02/2011 16:56,0.710401891,846
19/02/2011 16:57,0.720441989,905
19/02/2011 16:58,0.704395604,910
19/02/2011 16:59,0.735326689,903
19/02/2011 17:00,0.690340909,1056
19/02/2011 17:01,0.718324607,955
19/02/2011 17:02,0.706462212,913
19/02/2011 17:03,0.717488789,892
19/02/2011 17:04,0.706278027,892
19/02/2011 17:05,0.739467849,902
19/02/2011 17:06,0.715707965,904
19/02/2011 17:07,0.725261932,859
19/02/2011 17:08,0.722564735,811
19/02/2011 17:09,0.704918033,854
19/02/2011 17:10,0.713513514,925
19/02/2011 17:11,0.741784038,852
19/02/2011 17:12,0.778501629,921
19/02/2011 17:13,0.727699531,852
19/02/2011 17:14,0.729508197,854
19/02/2011 17:15,0.736373749,899
19/02/2011 17:16,0.776444929,917
19/02/2011 17:17,0.713032581,798
19/02/2011 17:18,0.734741784,852
19/02/2011 17:19,0.738760632,823
19/02/2011 17:20,0.714947856,863
19/02/2011 17:21,0.73015873,882
19/02/2011 17:22,0.732912723,951
19/02/2011 17:23,0.743494424,807
19/02/2011 17:24,0.728603604,888
19/02/2011 17:25,0.719557196,813
19/02/2011 17:26,0.748524203,847
19/02/2011 17:27,0.745024876,804
19/02/2011 17:28,0.718292683,820
19/02/2011 17:29,0.730363423,853
19/02/2011 17:30,0.701773836,902
19/02/2011 17:31,0.742822967,836
19/02/2011 17:32,0.720310766,901
19/02/2011 17:33,0.707878788,825
19/02/2011 17:34,0.702026222,839
19/02/2011 17:35,0.747016706,838
19/02/2011 17:36,0.762589928,834
19/02/2011 17:37,0.750639386,782
19/02/2011 17:38,0.743073048,794
19/02/2011 17:39,0.770304569,788
19/02/2011 17:40,0.74153074,797
19/02/2011 17:41,0.769512195,820
19/02/2011 17:42,0.715859031,908
19/02/2011 17:43,0.702308627,823
19/02/2011 17:44,0.756213018,845
19/02/2011 17:45,0.761124122,854
19/02/2011 17:46,0.745742092,822
19/02/2011 17:47,0.756067961,824
19/02/2011 17:48,0.764779874,795
19/02/2011 17:49,0.737529691,842
19/02/2011 17:50,0.737278107,845
19/02/2011 17:51,0.75875,800
19/02/2011 17:52,0.739130435,828
19/02/2011 17:53,0.779639175,776
19/02/2011 17:54,0.726962457,879
19/02/2011 17:55,0.775510204,833
19/02/2011 17:56,0.763454318,799
19/02/2011 17:57,0.725247525,808
19/02/2011 17:58,0.762315271,812
19/02/2011 17:59,0.721455458,797
19/02/2011 18:00,0.74616172,977
19/02/2011 18:01,0.745364648,809
19/02/2011 18:02,0.706766917,931
19/02/2011 18:03,0.762529833,838
19/02/2011 18:04,0.725623583,882
19/02/2011 18:05,0.742724098,859
19/02/2011 18:06,0.774352651,811
19/02/2011 18:07,0.756183746,849
19/02/2011 18:08,0.754452926,786
19/02/2011 18:09,0.736318408,804
19/02/2011 18:10,0.748538012,855
19/02/2011 18:11,0.725974026,770
19/02/2011 18:12,0.775990099,808
19/02/2011 18:13,0.789539228,803
19/02/2011 18:14,0.772337821,817
19/02/2011 18:15,0.769132653,784
19/02/2011 18:16,0.75,716
19/02/2011 18:17,0.799482536,773
19/02/2011 18:18,0.777195282,763
19/02/2011 18:19,0.7625,720
19/02/2011 18:20,0.7625,800
19/02/2011 18:21,0.755102041,784
19/02/2011 18:22,0.734126984,756
19/02/2011 18:23,0.756097561,738
19/02/2011 18:24,0.793491865,799
19/02/2011 18:25,0.756394641,821
19/02/2011 18:26,0.786649215,764
19/02/2011 18:27,0.760840999,761
19/02/2011 18:28,0.7454324,821
19/02/2011 18:29,0.745524297,782
19/02/2011 18:30,0.783256881,872
19/02/2011 18:31,0.765743073,794
19/02/2011 18:32,0.764127764,814
19/02/2011 18:33,0.791116447,833
19/02/2011 18:34,0.747826087,805
19/02/2011 18:35,0.766066838,778
19/02/2011 18:36,0.756005057,791
19/02/2011 18:37,0.776811594,690
19/02/2011 18:38,0.789272031,783
19/02/2011 18:39,0.749283668,698
19/02/2011 18:40,0.780612245,784
19/02/2011 18:41,0.763227513,756
19/02/2011 18:42,0.77004717,848
19/02/2011 18:43,0.795514512,758
19/02/2011 18:44,0.801351351,740
19/02/2011 18:45,0.776796974,793
19/02/2011 18:46,0.800257732,776
19/02/2011 18:47,0.797687861,692
19/02/2011 18:48,0.777476255,737
19/02/2011 18:49,0.76744186,688
19/02/2011 18:50,0.817150063,793
19/02/2011 18:51,0.770992366,786
19/02/2011 18:52,0.797002725,734
19/02/2011 18:53,0.7769131,771
19/02/2011 18:54,0.767560664,783
19/02/2011 18:55,0.793150685,730
19/02/2011 18:56,0.802547771,785
19/02/2011 18:57,0.779569892,744
19/02/2011 18:58,0.75698324,716
19/02/2011 18:59,0.764951321,719
19/02/2011 19:00,0.73501199,834
19/02/2011 19:01,0.79558011,724
19/02/2011 19:02,0.79093199,794
19/02/2011 19:03,0.799168975,722
19/02/2011 19:04,0.76802097,763
19/02/2011 19:05,0.785522788,746
19/02/2011 19:06,0.779617834,785
19/02/2011 19:07,0.790172643,753
19/02/2011 19:08,0.771186441,708
19/02/2011 19:09,0.776280323,742
19/02/2011 19:10,0.79020979,858
19/02/2011 19:11,0.787292818,724
19/02/2011 19:12,0.761651132,751
19/02/2011 19:13,0.78768021,763
19/02/2011 19:14,0.796061885,711
19/02/2011 19:15,0.789189189,740
19/02/2011 19:16,0.770860927,755
19/02/2011 19:17,0.810773481,724
19/02/2011 19:18,0.8125,736
19/02/2011 19:19,0.785904255,752
19/02/2011 19:20,0.814393939,792
19/02/2011 19:21,0.77147016,687
19/02/2011 19:22,0.795148248,742
19/02/2011 19:23,0.804285714,700
19/02/2011 19:24,0.807591623,764
19/02/2011 19:25,0.794743429,799
19/02/2011 19:26,0.782258065,744
19/02/2011 19:27,0.76142132,788
19/02/2011 19:28,0.752489331,703
19/02/2011 19:29,0.792857143,700
19/02/2011 19:30,0.75862069,754
19/02/2011 19:31,0.79281768,724
19/02/2011 19:32,0.807194245,695
19/02/2011 19:33,0.797315436,745
19/02/2011 19:34,0.789757412,742
19/02/2011 19:35,0.776470588,765
19/02/2011 19:36,0.781121751,731
19/02/2011 19:37,0.791907514,692
19/02/2011 19:38,0.789115646,735
19/02/2011 19:39,0.798307475,709
19/02/2011 19:40,0.809459459,740
19/02/2011 19:41,0.772027972,715
19/02/2011 19:42,0.824808184,782
19/02/2011 19:43,0.776470588,680
19/02/2011 19:44,0.803596127,723
19/02/2011 19:45,0.77972973,740
19/02/2011 19:46,0.795944233,789
19/02/2011 19:47,0.794366197,710
19/02/2011 19:48,0.774798928,746
19/02/2011 19:49,0.788432268,657
19/02/2011 19:50,0.798948752,761
19/02/2011 19:51,0.788937409,687
19/02/2011 19:52,0.769972452,726
19/02/2011 19:53,0.803468208,692
19/02/2011 19:54,0.784891165,781
19/02/2011 19:55,0.800829876,723
19/02/2011 19:56,0.790530846,697
19/02/2011 19:57,0.759943182,704
19/02/2011 19:58,0.793055556,720
19/02/2011 19:59,0.80726257,716
19/02/2011 20:00,0.765060241,830
19/02/2011 20:01,0.756476684,772
19/02/2011 20:02,0.794736842,760
19/02/2011 20:03,0.801459854,685
19/02/2011 20:04,0.776183644,697
19/02/2011 20:05,0.8125,688
19/02/2011 20:06,0.758087201,711
19/02/2011 20:07,0.802067947,677
19/02/2011 20:08,0.802469136,648
19/02/2011 20:09,0.790633609,726
19/02/2011 20:10,0.790490342,673
19/02/2011 20:11,0.807692308,676
19/02/2011 20:12,0.808450704,710
19/02/2011 20:13,0.805194805,693
19/02/2011 20:14,0.786346397,791
19/02/2011 20:15,0.774319066,771
19/02/2011 20:16,0.80988024,668
19/02/2011 20:17,0.788856305,682
19/02/2011 20:18,0.824306473,757
19/02/2011 20:19,0.79880775,671
19/02/2011 20:20,0.757217848,762
19/02/2011 20:21,0.802244039,713
19/02/2011 20:22,0.810548977,929
19/02/2011 20:23,0.773209549,754
19/02/2011 20:24,0.797829037,737
19/02/2011 20:25,0.780203785,687
19/02/2011 20:26,0.796657382,718
19/02/2011 20:27,0.816923077,650
19/02/2011 20:28,0.765306122,686
19/02/2011 20:29,0.769345238,672
19/02/2011 20:30,0.806872038,844
19/02/2011 20:31,0.79153605,638
19/02/2011 20:32,0.788359788,756
19/02/2011 20:33,0.758041958,715
19/02/2011 20:34,0.796101949,667
19/02/2011 20:35,0.772727273,748
19/02/2011 20:36,0.774897681,733
19/02/2011 20:37,0.79558011,724
19/02/2011 20:38,0.824159021,654
19/02/2011 20:39,0.798798799,666
19/02/2011 20:40,0.8,655
19/02/2011 20:41,0.80878187,706
19/02/2011 20:42,0.791826309,783
19/02/2011 20:43,0.799713877,699
19/02/2011 20:44,0.808450704,710
19/02/2011 20:45,0.767801858,646
19/02/2011 21:41,1,1
20/02/2011 00:18,0.743918054,781
20/02/2011 00:19,0.753701211,743
20/02/2011 00:20,0.730946882,866
20/02/2011 00:21,0.740458015,786
20/02/2011 00:22,0.712727273,825
20/02/2011 00:23,0.766197183,710
20/02/2011 00:24,0.74908648,821
20/02/2011 00:25,0.747035573,759
20/02/2011 00:26,0.714285714,749
20/02/2011 00:27,0.733681462,766
20/02/2011 00:28,0.721437741,779
20/02/2011 00:29,0.745247148,789
20/02/2011 00:30,0.700996678,903
20/02/2011 00:31,0.717557252,786
20/02/2011 00:32,0.726190476,840
20/02/2011 00:33,0.715728716,693
20/02/2011 00:34,0.735872236,814
20/02/2011 00:35,0.713207547,795
20/02/2011 00:36,0.763358779,786
20/02/2011 00:37,0.70971867,782
20/02/2011 00:38,0.731283422,748
20/02/2011 00:39,0.755074425,739
20/02/2011 00:40,0.749124854,857
20/02/2011 00:41,0.736909323,783
20/02/2011 00:42,0.74822695,846
20/02/2011 00:43,0.746648794,746
20/02/2011 00:44,0.755253399,809
20/02/2011 00:45,0.739130435,759
20/02/2011 00:46,0.747815231,801
20/02/2011 00:47,0.771573604,788
20/02/2011 00:48,0.750645995,774
20/02/2011 00:49,0.752179328,803
20/02/2011 00:50,0.769499418,859
20/02/2011 00:51,0.747096774,775
20/02/2011 00:52,0.765432099,810
20/02/2011 00:53,0.734056988,737
20/02/2011 00:54,0.750673854,742
20/02/2011 00:55,0.709190672,729
20/02/2011 00:56,0.765206813,822
20/02/2011 00:57,0.737827715,801
20/02/2011 00:58,0.709677419,837
20/02/2011 00:59,0.751748252,858
20/02/2011 01:00,0.7233809,911
